id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;attachment;ATT0490;;8122;59;XIA2511838-6;;;;;Baik;Lengkap;;PT. PURINUSA BANDUNG;IN_USE;20/10/2025;;;
;attachment;ATT0491;;8121;59;XIA2511838-10;;;;;Baik;Lengkap;;PT. PURINUSA BANDUNG;IN_USE;20/10/2025;;;
;attachment;ATT0492;;8118;29;1237;;;;;Baik;Lengkap;;PT. BRIDON;IN_USE;21/04/2025;;;
;attachment;ATT0493;;;29;1238;;;;;Baik;Lengkap;;DIJUAL PT. UNILIFT CAHAYA SEMESTA;SOLD;21/04/2025;;;
;attachment;ATT0494;;756;39;0002;;;;;Baik;Lengkap;;PT. YCH DELTAMAS;IN_USE;20/12/2023;;;
;attachment;ATT0495;;7381;57;25-07-13156;;;;;Baik;Lengkap;;PT. STEEL TUBE;IN_USE;11/08/2025;;;
;attachment;ATT0496;;8106;25;2331144 L/R;;;;;Baik;Lengkap;;PT. CJ LOGISTIK SURABAYA;IN_USE;27/06/2023;;;
;attachment;ATT0497;;5042;56;25-07-13080;;;;;Baik;Lengkap;;PT. LG CIBITUNG;IN_USE;11/08/2025;;;
;attachment;ATT0498;;7478;25;2331179 L/R;;;;;Baik;Lengkap;;PT. DHL CILENGSI;IN_USE;27/06/2023;;;
;attachment;ATT0499;;8140;47;25-11-22344;;;;;Baik;Lengkap;;PT. BUKIT MURIA JAYA;IN_USE;24/12/2025;;;
;attachment;ATT0500;;6820;29;0039;;;;;Baik;Lengkap;;PT. STAR RUBBER;IN_USE;20/12/2023;;;
;attachment;ATT0501;;7023;29;1239;;;;;Baik;Lengkap;;PT. BEKAERT;IN_USE;21/04/2025;;;
;attachment;ATT0502;;6444;26;0993;;;;;Baik;Lengkap;;PT. CNS KEMAYORAN TUBAN SURABAYA;IN_USE;21/04/2025;;;
;attachment;ATT0503;;8142;64;25-11-22179;;;;;Baik;Lengkap;;PT. LG LEGOK;IN_USE;24/12/2025;;;
;attachment;ATT0504;;7576;64;25-11-22178;;;;;Baik;Lengkap;;PT. LG LEGOK;IN_USE;24/12/2025;;;
;attachment;ATT0505;;;3;MC-2A;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0506;;;3;MC-2A;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0507;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0508;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0509;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0510;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0511;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0512;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0513;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0514;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0515;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0516;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0517;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0518;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0519;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0520;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0521;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0522;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0523;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0524;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0525;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0526;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
;attachment;ATT0527;;;25;;;;;;Baik;Lengkap;;;AVAILABLE;;;;
