ID_Unit;Serial_Number;Tahun_Unit;Nama_Customer;No_PO;No_Kontrak;Awal_Sewa;Akhir_Sewa;Harga_Bulan;Sumber_Data_Customer
3057;29326;2022;"PT. Asahimas Flat Glass Tbk";;;;;0;MARKETING
3058;40020;2023;"PT BUKIT MURIA JAYA";;;;;0;MARKETING
3059;40070;2022;"PT. Asahimas Flat Glass Tbk";;;;;0;MARKETING
3060;22040YB3477;2022;"Indah Kiat Pulp And Paper";;;;;0;MARKETING
3061;22040YB3478;2022;"PT INDOLAKTO";;;;;0;MARKETING
3062;SEM00618TS1S01392;2022;"PT HEINZ ABC INDONESIA";;;;;0;MARKETING
3063;43H33635;2022;Indolakto;;;;;0;MARKETING
3064;43H33643;2022;Indolakto;;;;;0;MARKETING
3065;516333L00019;2022;"PT INDOLAKTO";;;;;0;MARKETING
3066;34490;2022;Indolakto;;;;;0;MARKETING
3067;33990;2022;Indolakto;;;;;0;MARKETING
3068;34545;2022;Indokuat;;;;;0;MARKETING
3069;33982;2022;Indolakto;;;;;0;MARKETING
3070;29371;2022;Indolakto;;;;;0;MARKETING
3071;29413;2022;"PT INDOLAKTO";;;;;0;MARKETING
3072;29728;2022;"PT INDOLAKTO";;;;;0;MARKETING
3073;29639;2022;Indolakto;;;;;0;MARKETING
3074;29519;2022;"PT INDOLAKTO";;;;;0;MARKETING
3075;29539;2022;Indolakto;;;;;0;MARKETING
3076;39219;2022;Indolakto;;;;;0;MARKETING
3077;39045;2022;"PT INDOLAKTO";;;;;0;MARKETING
3078;29656;2022;"PT INDOLAKTO";;;;;0;MARKETING
3079;29844;2022;"PT INDOLAKTO";;;;;0;MARKETING
3080;29803;2022;"PT INDOLAKTO";;;;;0;MARKETING
3081;29830;2022;"PT INDOLAKTO";;;;;0;MARKETING
3083;34991;2022;"PT INDOLAKTO";;;;;0;MARKETING
3090;34979;2022;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3091;35051;2022;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3092;34829;2022;"PT UNILEVER INDONESIA Tbk";;;;;0;MARKETING
3097;08030JP2090;2022;"PT Kasmaji";;;;;0;MARKETING
3098;08030JP2081;2022;"PT Kasmaji";;;;;0;MARKETING
3103;08030JP2086;2022;"PT SINOTRANS OVERSEAS INDONESIA";;;;;0;MARKETING
3104;010302T7621;2022;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3105;010302T7626;2022;"PT Ultra Prima Abadi";;;;;0;MARKETING
3106;010302T7627;2022;"KONTRAK INDAH KIAT PULP AND PAPER TANGGERANG (24-02-2026)";;;;;0;WAREHOUSE
3107;010302T7622;2022;"PT COLOROBBIA INDONESIA";;;;;0;MARKETING
3108;22040YB3479;2022;"PT INDOLAKTO";;;;;0;MARKETING
3109;22040YB3480;2022;"PT ASPEX KUMBONG";;;;;0;MARKETING
3110;010502T7877;2022;"PT PAPCOR ASIA PASIFIC";;;;;0;MARKETING
3112;39133;2022;"PT Piaggio Indonesia Industrial";;;;;0;MARKETING
3113;39149;2022;"PT INDOLAKTO";;;;;0;MARKETING
3114;32234;2022;"PT ICHIKOH INDONESIA";;;;;0;MARKETING
3115;32237;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3116;32238;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3117;32240;2022;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3118;32134;2022;"PT ICHIKOH INDONESIA";;;;;0;MARKETING
3119;32154;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3122;35110;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3123;35228;2022;"PT ICHIKOH INDONESIA";;;;;0;MARKETING
3126;35306;2022;"PT SASA INTI";;;;;0;MARKETING
3128;35199;2022;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3129;CT28C-51660;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3131;CT28C-51658;2022;"PT CIPTA NIAGA SEMESTA";4502179559;;;;0;MARKETING
3132;34404;2022;"PT HEINZ ABC INDONESIA";;;;;0;MARKETING
3133;34458;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3134;34431;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3135;34405;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3136;35315;2022;"PT SUGITY CREATIVES";;;;;0;MARKETING
3137;34402;2022;"PT SUGITY CREATIVES";;;;;0;MARKETING
3138;34389;2022;"Energi Sejahtera Mas";;;;;0;MARKETING
3139;35138;2022;"The Univenus";;;;;0;MARKETING
3140;34346;2023;"Sika Indonesia";;;;;0;MARKETING
3141;35170;2022;"Sika Indonesia";;;;;0;MARKETING
3142;34489;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3143;34430;2022;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3144;35318;2022;"PT INDOLAKTO";;;;;0;MARKETING
3145;34369;2022;"PT INDOLAKTO";;;;;0;MARKETING
3147;34356;2022;"PT. Asahimas Flat Glass Tbk";;;;;0;MARKETING
3150;35172;2022;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3152;516333L00020;2022;"OKI Pulp and Paper";;;;;0;MARKETING
3153;3311901589;2022;"KCC GLASS";;;;;0;MARKETING
3155;3311901981;2022;"RECKIT BENKISER";;;;;0;WAREHOUSE
3156;3311901982;2022;"PT Ultra Prima Abadi";;;;;0;MARKETING
3157;3311901983;2022;"PT SUGITY CREATIVES";;;;;0;MARKETING
3159;3311901985;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3160;3311901986;2022;"PT LG Electronics Indonesia";;;;;0;MARKETING
3161;3311901987;2022;"PT LG Electronics Indonesia";;;;;0;MARKETING
3162;3311901988;2022;"Sika Indonesia";;;;;0;MARKETING
3163;3311901989;2022;"Purinusa Eka Persada";;;;;0;MARKETING
3166;131200341;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3167;131200342;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3168;131200343;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3169;131200344;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3171;010503A2007;2022;"PT YANMAR INDONESIA";;;;;0;MARKETING
3172;35434;2022;"PT SUPERNOVA FLEXIBLE PACKAGING";;;;;0;MARKETING
3173;35609;2022;"PT ASIAN ISUZU CASTING CENTER";;;;;0;MARKETING
3174;35450;2022;"PT LINFOX LOGISTICS";;;;;0;MARKETING
3175;35611;2022;"TORRECID INDONESIA";;;;;0;MARKETING
3176;35423;2022;"Fajar Paper";;;;;0;MARKETING
3177;35469;2022;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3178;35483;2022;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3179;35608;2022;"PT Prysmian Cables Indonesia";;;;;0;MARKETING
3180;35449;2022;"Purinusa Eka Persada";;;;;0;MARKETING
3181;35385;2022;"PT Prysmian Cables Indonesia";;;;;0;MARKETING
3183;35357;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3184;35359;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3185;35397;2022;"PT PAPERTECH INDONESIA";4600078212;;;;0;MARKETING
3186;32305;2022;BMJ;;;;;0;WAREHOUSE
3187;32245;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3188;32296;2022;"PT ASPEX KUMBONG";;;;;0;MARKETING
3189;39675;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3190;35422;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3191;35576;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3192;53BB00435;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3193;53BB00436;2022;"Fajar Paper";;;;;0;MARKETING
3194;53BB00437;2022;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3197;05038DJ9477;2022;"PT SINOTRANS OVERSEAS INDONESIA";;;;;0;MARKETING
3203;05025DJ9776;2022;"PT TEKPAK INDONESIA";;;;;0;MARKETING
3207;05025DJ9781;2022;"OKI PULP AND PAPER";;;;;0;WAREHOUSE
3208;05025DJ9775;2022;"PT LG Electronics Indonesia";;;;;0;MARKETING
3211;05038DJ9478;2022;"PT BUKIT MURIA JAYA";;;;;0;MARKETING
3212;05035DJ9029;2022;"PT INDOLAKTO";;;;;0;MARKETING
3214;010553A9671;2022;"SURYA RENGO";;;;;0;WAREHOUSE
3215;010553A9672;2022;"Sika Indonesia";;;;;0;MARKETING
3216;010553A9673;2022;"Sika Indonesia";;;;;0;MARKETING
3217;39163;2022;"LX PANTOS( HLI)";;;;;0;WAREHOUSE
3218;38893;2022;"Sika Indonesia";;;;;0;MARKETING
3219;39221;2022;"Sika Indonesia";;;;;0;MARKETING
3222;32299;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3223;32262;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3224;32231;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3225;32306;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3226;32101;2022;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3227;30025;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3228;29988;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3229;30008;2022;"PT Prysmian Cables Indonesia";;;;;0;MARKETING
3230;30088;2022;"PT Tech Onshore MEP Prefabricatior Indonesia";;;;;0;MARKETING
3231;29994;2022;PYRSMIAN;;;;;0;WAREHOUSE
3233;010503B0002;2023;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3234;010503B0003;2023;"PT CAHAYAPUTRA ASA KERAMIK Tbk";;;;;0;MARKETING
3235;010503A9636;2023;"PT CAHAYAPUTRA ASA KERAMIK Tbk";;;;;0;MARKETING
3236;010503A9637;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3237;010503A9338;2023;"PT CAHAYAPUTRA ASA KERAMIK Tbk";;;;;0;MARKETING
3238;010503A9639;2023;"PT CAHAYAPUTRA ASA KERAMIK Tbk";;;;;0;MARKETING
3239;010503A9640;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3241;010503B0004;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3242;010503A9339;2023;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3243;010503A9638;2023;"PT BRIDON";;;;;0;MARKETING
3244;010503A9999;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3245;010553B0033;2023;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3246;010553B0034;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3247;010553B0035;2023;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3248;010503B0036;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3249;010553B0331;2023;"PT HEINZ ABC INDONESIA";;;;;0;MARKETING
3250;010553B0332;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3251;010553B0336;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3252;010553B0337;2023;"Oji Sinarmas Packaging";;;;;0;MARKETING
3254;010553B0032;2023;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3255;010553B0333;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3256;010553B0334;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3257;010553B0335;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3258;010553B0037;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3259;010553B0338;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3260;010553A9996;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3261;010553A9998;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3262;010703B0479;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3263;39412;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3267;38906;2022;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3269;30089;2022;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3271;39497;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3272;39487;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3273;39482;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3274;21664;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3275;58667;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3277;30377;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3278;30423;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3279;30427;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3280;30413;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3281;40031;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3282;40012;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3283;F5004499;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3284;F5004500;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3285;F5004585;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3286;F5002830;2023;"PT BUKIT MURIA JAYA";;;;;0;MARKETING
3287;F5002288;2023;"PT BUKIT MURIA JAYA";;;;;0;MARKETING
3288;FN987100;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3289;F5002828;2023;"PT BUKIT MURIA JAYA";;;;;0;MARKETING
3290;16565;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3291;16688;2022;"OKI Pulp and Paper";;;;;0;MARKETING
3294;F5002826;2022;"PT SUPERNOVA FLEXIBLE PACKAGING";;;;;0;MARKETING
3295;F5004301;2022;"Indo Bharat Rayon";;;;;0;MARKETING
3296;F5004586;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3297;F5004300;2022;"PT JAKARTA SEREAL";;;;;0;MARKETING
3298;40648;2023;"PT JAKARTA SEREAL";;;;;0;MARKETING
3299;32445;2022;"Senopati Fuji Trans";;;;;0;MARKETING
3300;32398;2022;"PT NISSIN JAYA INDONESIA";;;;;0;MARKETING
3301;32449;2022;"PT CIPTA NIAGA SEMESTA";4501619672;;;;0;MARKETING
3303;32455;2022;"PT SURYA RENGO CONTAINERS";;;;;0;MARKETING
3304;17152;2022;"South Pacific Viscose";44929525;;;;0;MARKETING
3305;17142;2022;"OKI Pulp and Paper";;;;;0;MARKETING
3306;40371;2022;"OKI Pulp and Paper";;;;;0;MARKETING
3307;40349;2022;"OKI Pulp and Paper";;;;;0;MARKETING
3308;40430;2022;"PT SURYA RENGO CONTAINERS";;;;;0;MARKETING
3311;40368;2022;"PT JAKARTA SEREAL";;;;;0;MARKETING
3312;40410;2022;"PT INTILOG SUKSES ABADI";;;;;0;MARKETING
3314;68870;2022;"PT SURYA RENGO CONTAINERS";;;;;0;MARKETING
3315;68897;2022;"PT SURYA RENGO CONTAINERS";;;;;0;MARKETING
3316;68909;2022;"PT SURYA RENGO CONTAINERS";;;;;0;MARKETING
3317;68885;2022;"PT. LX Phantos Jakarta";;;;;0;MARKETING
3318;68882;2022;"PT CIPTA NIAGA SEMESTA";4501803894;;;;0;MARKETING
3319;08030JV7416;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3320;08030JV7417;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3321;08030JV7418;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3322;08030JV7419;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3323;08030JV7420;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3324;08030JV7421;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3325;08030JV7422;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3326;08030JV7423;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3327;08030JV7424;2023;"17-09-2025 FR NABATI MAJALENGKA TUKAR UNIT 3814";;;;;0;WAREHOUSE
3328;08030JV7425;2023;"PT UNILEVER INDONESIA Tbk";;;;;0;MARKETING
3329;08030JV7426;2023;"PT. Musashi Auto Part";;;;;0;MARKETING
3332;08030JV7429;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3333;08030JV7430;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3334;08030JV7431;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3335;08030JV7432;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3336;08030JV7433;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3338;08030JV7435;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3339;08030JV7436;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3340;08030JV7437;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3341;08030JV7438;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3342;08030JV7439;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3343;08030JV7440;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3344;08030JV7441;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3345;08030JV7461;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3347;08030JV7444;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3349;08030JV7446;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3351;08030JV7448;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3352;08030JV7449;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3353;08030JV7450;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3354;08030JV7451;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3355;08030JV7452;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3357;08030JV7454;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3358;08030JV7455;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3359;08030JV7456;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3360;08030JV7457;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3361;08030JV7458;2023;"Pindo Deli Pulp and Paper";;;;;0;MARKETING
3363;08030JV7460;2023;"KALDU SARI NABATI";;;;;0;WAREHOUSE
3364;08030JV7442;2023;"PT ICHIKOH INDONESIA";;;;;0;MARKETING
3366;40595;2022;PAPERTECH;;;;;0;WAREHOUSE
3367;35564;2022;"PT CIPTA NIAGA SEMESTA";4502084914;;;;0;MARKETING
3369;08030JV7463;2023;"South Pacific Viscose";44929525;;;;0;MARKETING
3371;08030JV7465;2023;"PT LG Electronics Indonesia";;;;;0;MARKETING
3372;08030JV7466;2023;"PT ILC LOGISTICS INDONESIA";;;;;0;MARKETING
3373;08030JV7467;2023;"Indo Bharat Rayon";;;;;0;MARKETING
3374;07020DK5838;2023;"Indo Bharat Rayon";;;;;0;MARKETING
3375;07020DK5839;2023;"Sika Indonesia";;;;;0;MARKETING
3376;07020DK5841;2023;"PT DAHO PNC INDONESIA";;;;;0;MARKETING
3377;07020DK5840;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3378;08030JV7468;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3379;08030JV7469;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3380;08030JV7470;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3381;07020DK5842;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3382;05025DK6211;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3383;30445;2022;Indokuat;;;;;0;MARKETING
3384;30424;2022;Indokuat;;;;;0;MARKETING
3385;30526;2022;"PT SAMUDERA LOGISTICS SERVICES";;;;;0;MARKETING
3386;XUG0300KOPCB13463;2023;"PT LINFOX LOGISTICS";;;;;0;MARKETING
3387;05025DK6212;2023;"PT LINFOX LOGISTICS";;;;;0;MARKETING
3388;XUG0300KEPCB13464;2023;"PT LINFOX LOGISTICS";;;;;0;MARKETING
3389;XUG0300KPPCB13465;2023;"PT LINFOX LOGISTICS";;;;;0;MARKETING
3390;XUG0300KJPCB13470;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3391;F5004587;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3392;FN957230;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3393;F5004302;2023;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3394;FN957229;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3395;40574;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3396;40603;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3397;40535;2022;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3398;40530;2022;"Tirta Alam Segar";4540078045;;;;0;MARKETING
3399;40543;2022;"PT ILC LOGISTICS INDONESIA";;;;;0;MARKETING
3400;40082;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3401;40548;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3402;40308;2022;"INDAH KIAT PULP AND PAPER";;;;;0;WAREHOUSE
3404;40286;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3405;40287;2022;"Reckit Benckiser Cileungsi";;;;;0;MARKETING
3406;40304;2022;"PT ILC LOGISTICS INDONESIA";;;;;0;MARKETING
3407;40313;2022;"PT ILC LOGISTICS INDONESIA";;;;;0;MARKETING
3408;40306;2022;"PT ILC LOGISTICS INDONESIA";;;;;0;MARKETING
3409;40331;2022;"PT INGRESS INDUSTRIAL INDONESIA";;;;;0;MARKETING
3410;40183;2022;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3411;40511;2022;"PT SUPERNOVA FLEXIBLE PACKAGING";;;;;0;MARKETING
3412;40651;2023;"PT SUPERNOVA FLEXIBLE PACKAGING";;;;;0;MARKETING
3413;40525;2023;Indolakto;;;;;0;MARKETING
3414;40446;2022;Indolakto;;;;;0;MARKETING
3415;40605;2023;"PT INDOLAKTO";;;;;0;MARKETING
3416;40688;2023;"PT INDOLAKTO";;;;;0;MARKETING
3417;40539;2023;"PT INDOLAKTO";;;;;0;MARKETING
3418;32399;2022;Indokuat;;;;;0;MARKETING
3419;32341;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3420;32335;2022;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3421;32342;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3422;32353;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3423;32458;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3425;32442;2022;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3428;32336;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3429;32681;2023;"PT ASIANAGRO AGUNGJAYA";;;;;0;MARKETING
3430;32692;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3433;40523;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3435;40047;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3438;30172;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3440;40639;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3441;40064;2023;"PT YCH INDONESIA";23102017855;;;;0;MARKETING
3442;12475;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3443;12477;2023;"PT SINOTRANS OVERSEAS INDONESIA";;;;;0;MARKETING
3444;40505;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3445;40526;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3446;40654;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3447;40273;2022;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3449;40684;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3451;40582;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3452;32613;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3454;40741;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3455;32627;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3457;32620;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3461;32595;2023;"PT LINFOX LOGISTICS";;;;;0;MARKETING
3463;32674;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3466;40666;2023;"PT PAPERTECH INDONESIA";4600069789;;;;0;MARKETING
3467;40865;2023;"PT PAPERTECH INDONESIA";4600069790;;;;0;MARKETING
3468;41084;2023;"PT PAPERTECH INDONESIA";4600069792;;;;0;MARKETING
3470;40578;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3471;40848;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3472;40825;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3473;40847;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3474;40459;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3475;40555;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3476;40469;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3477;41033;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3479;41101;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3480;40855;2023;"PT KALDU SARI NABATI INDONESIA";;;;;0;MARKETING
3482;40640;2024;"PT LG Electronics Indonesia R&D";;;;;0;MARKETING
3483;41103;2023;"PT DHARMA POLIMETAL Tbk";;;;;0;MARKETING
3484;33403;2023;"PT. Musashi Auto Part";;;;;0;MARKETING
3485;33492;2023;"PT. Asahimas Flat Glass Tbk";;;;;0;MARKETING
3486;33572;2023;"PT CIPTA MORTAR UTAMA";5000015616;;;;0;MARKETING
3487;33481;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3488;40751;2023;"PT CIPTA MORTAR UTAMA";5000014327;;;;0;MARKETING
3489;40758;2023;"PT CIPTA MORTAR UTAMA";5000007537;;;;0;MARKETING
3490;40622;2023;"PT CIPTA MORTAR UTAMA";5000014948;;;;0;MARKETING
3491;40717;2023;"PT DHL Suply Chains";;;;;0;MARKETING
3493;33469;2023;"KINO INDONESIA Tbk";;;;;0;MARKETING
3494;40834;2023;"PT KAMADJAJA LOGISTIC";;;;;0;MARKETING
3495;40491;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3496;41111;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3497;40518;2023;"PT PAPERTECH INDONESIA";4600069797;;;;0;MARKETING
3498;40962;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3499;40654;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3500;41042;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3501;40557;2023;PAPERTECH;;;;;0;WAREHOUSE
3502;40542;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3503;40551;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3504;40559;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
3505;40557;2023;"Indah Kiat Pulp and Paper";;;;;0;MARKETING
